125929.0,-15
125935.0,-13
125947.0,-11
125953.0,-9
125963.0,-6
125968.0,-4
125977.0,-3
125985.0,-1
125993.0,1
126002.0,3
126010.0,4
126018.0,5
126027.0,7
126035.0,8
126044.0,9
126052.0,10
126060.0,11
126068.0,12
126085.0,13
126118.0,14
126210.0,15
126302.0,14
126348.0,13
126411.0,12
126449.0,11
126494.0,10
126527.0,9
126586.0,8
126661.0,7
126711.0,6
126773.0,5
126840.0,4
126881.0,3
126915.0,2
126957.0,1
127015.0,0
127095.0,-1
127174.0,-2
158966.0,-38
159027.0,-33
159039.0,-31
159048.0,-28
159056.0,-26
159064.0,-22
159073.0,-18
159081.0,-14
159089.0,-9
159102.0,-5
159108.0,-1
159115.0,2
159123.0,4
159131.0,6
159139.0,8
159148.0,10
159157.0,11
159165.0,13
159173.0,15
159181.0,17
159190.0,19
159198.0,21
159208.0,23
159214.0,25
159223.0,26
159231.0,28
159239.0,30
159248.0,31
159256.0,32
159264.0,33
159273.0,34
159281.0,35
159289.0,36
159298.0,37
159306.0,38
159315.0,39
159323.0,41
159331.0,42
159339.0,44
159348.0,45
159356.0,47
159365.0,48
159373.0,50
159381.0,51
159390.0,52
159398.0,53
159406.0,54
159415.0,55
159423.0,56
159431.0,57
159448.0,58
159473.0,59
159510.0,60
162799.0,43
162875.0,48
162883.0,49
162892.0,50
162908.0,51
162925.0,52
162967.0,51
162984.0,50
163000.0,49
163009.0,48
163017.0,47
163025.0,46
163034.0,45
163042.0,44
163050.0,42
163059.0,41
163067.0,40
163075.0,38
163083.0,36
163092.0,33
163100.0,31
163108.0,28
163117.0,25
163125.0,21
163133.0,17
163142.0,14
163150.0,11
163158.0,8
163168.0,5
163175.0,2
163183.0,0
163192.0,-3
163200.0,-5
163208.0,-8
163217.0,-11
163225.0,-14
163233.0,-16
163242.0,-18
163250.0,-20
163258.0,-21
163267.0,-23
163284.0,-24
163300.0,-25
163329.0,-24
163367.0,-25
163459.0,-24
163521.0,-23
163539.0,-22
163559.0,-21
163567.0,-20
163576.0,-19
163584.0,-17
163592.0,-16
163600.0,-14
163609.0,-12
163617.0,-10
163625.0,-9
163634.0,-7
163642.0,-6
163650.0,-5
163659.0,-4
163667.0,-3
163684.0,-2
163709.0,-1
163725.0,0
163742.0,1
163767.0,2
163792.0,3
163876.0,4
164127.0,3
168003.0,-1
168061.0,4
168070.0,5
168083.0,7
168092.0,8
168103.0,9
168111.0,10
168120.0,12
168129.0,14
168138.0,15
168145.0,17
168153.0,19
168164.0,21
168170.0,22
168178.0,24
168186.0,27
168198.0,29
168206.0,32
168212.0,35
168220.0,39
168231.0,42
168236.0,45
168246.0,47
168259.0,49
168266.0,51
168295.0,52
168328.0,53
168353.0,54
168367.0,55
168380.0,56
168395.0,57
168421.0,58
168486.0,59
168503.0,60
168531.0,61
168540.0,62
168645.0,63
168670.0,62
168679.0,63
173224.0,62
173330.0,57
173348.0,56
173356.0,52
173366.0,50
173374.0,48
173382.0,46
173389.0,45
173401.0,43
173406.0,41
173414.0,39
173423.0,37
173431.0,35
173439.0,33
173448.0,31
173456.0,30
173464.0,28
173473.0,26
173481.0,25
173489.0,24
173498.0,23
173507.0,22
173514.0,21
173531.0,20
173540.0,19
173548.0,18
173564.0,17
173597.0,16
173623.0,15
173639.0,14
173648.0,13
173664.0,12
173673.0,11
173698.0,10
173723.0,9
173806.0,8
174106.0,7
174128.0,6
174165.0,5
174190.0,4
174207.0,3
174240.0,2
174265.0,1
174395.0,0
234875.0,5
235018.0,11
235023.0,13
235042.0,15
235051.0,17
235058.0,18
235068.0,20
235075.0,21
235084.0,23
235092.0,24
235101.0,26
235109.0,27
235117.0,29
235125.0,30
235134.0,32
235142.0,33
235150.0,34
235159.0,35
235167.0,36
235184.0,37
235208.0,38
235225.0,39
235242.0,40
235250.0,41
235259.0,42
235267.0,43
235275.0,44
235292.0,45
235301.0,46
235317.0,47
235342.0,48
235409.0,49
241993.0,43
242134.0,39
242138.0,37
242147.0,36
242156.0,34
242164.0,32
242172.0,30
242181.0,29
242189.0,27
242197.0,25
242206.0,23
242214.0,22
242222.0,20
242231.0,19
242239.0,18
242247.0,16
242256.0,15
242272.0,14
242281.0,13
242289.0,12
242306.0,11
242364.0,10
242519.0,9
242552.0,8
242589.0,7
242614.0,6
242631.0,5
242648.0,4
242664.0,3
242681.0,2
242706.0,1
242764.0,0
251479.0,10
251632.0,15
251656.0,16
251665.0,17
251674.0,18
251690.0,19
251698.0,20
251714.0,21
251723.0,22
251731.0,23
251740.0,25
251748.0,26
251756.0,28
251764.0,29
251773.0,30
251781.0,31
251789.0,32
251798.0,33
251806.0,34
251814.0,35
251823.0,36
251831.0,37
251840.0,38
251848.0,39
251857.0,40
251865.0,41
251873.0,43
251881.0,44
251890.0,45
251898.0,46
251906.0,47
251914.0,49
251923.0,50
251931.0,51
251940.0,52
251948.0,53
251956.0,54
251965.0,55
251973.0,56
251982.0,57
251990.0,58
251999.0,59
252007.0,60
252015.0,61
252023.0,63
252032.0,64
252042.0,65
252049.0,67
252057.0,68
252073.0,69
252082.0,70
252131.0,71
252169.0,72
252187.0,73
252232.0,74
252357.0,73
258768.0,70
258882.0,63
258889.0,61
258898.0,60
258906.0,59
258914.0,58
258923.0,57
258939.0,56
258964.0,55
258998.0,54
259245.0,53
259282.0,52
259306.0,51
259331.0,50
259348.0,49
259365.0,48
259390.0,47
259406.0,46
259423.0,45
259440.0,44
259457.0,43
259473.0,42
259482.0,41
259499.0,40
259515.0,39
259523.0,38
259540.0,37
259556.0,36
259574.0,35
259590.0,34
259607.0,33
259623.0,32
259640.0,31
259648.0,30
259673.0,29
259690.0,28
259715.0,27
259740.0,26
259757.0,25
259790.0,24
259832.0,23
259911.0,22
260033.0,21
260183.0,20
260228.0,19
260270.0,18
260312.0,17
260345.0,16
260408.0,15
260487.0,14
263132.0,41
263228.0,36
263237.0,35
263250.0,33
263262.0,32
263279.0,31
263287.0,30
263295.0,29
263312.0,28
263328.0,27
263354.0,26
263379.0,25
263395.0,24
263413.0,23
263429.0,22
263437.0,21
263446.0,20
263454.0,19
263462.0,18
263472.0,17
263487.0,16
263495.0,15
263512.0,14
263529.0,13
263554.0,12
263587.0,11
263604.0,10
263629.0,9
263654.0,8
263687.0,7
263712.0,6
263746.0,5
263771.0,4
263796.0,3
263829.0,2
263846.0,1
263871.0,0
263888.0,-1
263913.0,-2
263938.0,-3
263971.0,-4
264022.0,-5
264067.0,-6
264109.0,-7
264143.0,-8
264167.0,-9
264192.0,-10
264226.0,-11
264251.0,-12
264276.0,-13
264293.0,-14
264326.0,-15
264359.0,-16
264392.0,-17
264426.0,-18
264470.0,-19
264518.0,-20
264580.0,-21
264630.0,-22
264731.0,-23
264823.0,-24
265090.0,-25
265457.0,-26
265490.0,-27
265532.0,-28
265557.0,-29
265583.0,-30
265608.0,-31
265624.0,-32
265640.0,-33
265658.0,-34
265674.0,-35
265690.0,-36
265707.0,-37
265724.0,-38
265741.0,-39
265765.0,-40
265799.0,-41
265832.0,-42
265895.0,-43
265995.0,-44
266062.0,-45
273609.0,-37
273679.0,-32
273692.0,-30
273701.0,-29
273709.0,-27
273717.0,-25
273726.0,-24
273734.0,-22
273742.0,-20
273750.0,-18
273759.0,-16
273767.0,-14
273776.0,-11
273784.0,-9
273792.0,-8
273801.0,-6
273809.0,-5
273817.0,-4
273826.0,-3
273834.0,-2
273851.0,-1
273875.0,0
273901.0,1
273934.0,2
273959.0,3
285594.0,-2
285672.0,-7
285681.0,-8
285694.0,-9
285739.0,-10
285773.0,-11
285789.0,-12
285806.0,-13
285823.0,-14
285840.0,-15
285873.0,-16
285973.0,-17
286040.0,-18
286081.0,-19
286115.0,-20
286160.0,-21
286240.0,-22
286306.0,-23
286331.0,-24
286357.0,-25
286382.0,-26
286398.0,-27
286424.0,-28
286448.0,-29
286481.0,-30
286515.0,-31
286557.0,-32
286620.0,-33
292002.0,-20
293572.0,-11
293806.0,-6
293814.0,-5
293824.0,-4
293841.0,-3
293847.0,-2
293864.0,-1
293883.0,0
293906.0,1
293956.0,2
293989.0,3
294043.0,4
294139.0,5
333925.0,-1
333931.0,-2
333941.0,-3
333951.0,-4
333967.0,-5
333975.0,-6
333984.0,-7
333992.0,-8
333999.0,-9
334008.0,-10
334016.0,-11
334033.0,-12
334041.0,-13
334058.0,-14
334067.0,-15
334083.0,-16
334091.0,-17
334099.0,-18
334108.0,-19
334117.0,-20
334133.0,-21
334141.0,-22
334150.0,-23
334158.0,-24
334174.0,-25
334183.0,-26
334199.0,-27
334216.0,-28
334233.0,-29
334250.0,-30
334266.0,-31
334283.0,-32
334308.0,-33
334317.0,-34
334333.0,-35
334350.0,-36
334358.0,-37
334375.0,-38
334383.0,-39
334392.0,-40
334408.0,-41
334417.0,-42
334450.0,-43
334479.0,-44
334533.0,-45
334600.0,-46
334759.0,-47
334825.0,-48
334917.0,-49
335026.0,-50
345413.0,-51
345534.0,-45
345541.0,-43
345547.0,-40
345560.0,-38
345565.0,-35
345573.0,-33
345581.0,-30
345589.0,-28
345598.0,-25
345606.0,-23
345615.0,-21
345623.0,-20
345631.0,-18
345639.0,-17
345648.0,-15
345664.0,-14
345673.0,-13
345681.0,-12
345690.0,-11
345698.0,-10
345715.0,-9
345732.0,-8
345756.0,-7
345839.0,-6
345923.0,-5
345985.0,-4
346010.0,-3
346028.0,-2
346081.0,-1
346106.0,0
346123.0,1
346148.0,2
346173.0,3
346219.0,4
346315.0,5
359386.0,10
359475.0,15
359492.0,16
359509.0,17
359534.0,18
359567.0,19
359596.0,20
359676.0,21
367214.0,31
367383.0,37
367393.0,39
367400.0,41
367408.0,43
367417.0,45
367425.0,47
367433.0,50
367441.0,52
367450.0,53
367459.0,54
367467.0,56
367484.0,57
367500.0,58
367529.0,59
367767.0,58
367812.0,57
367837.0,56
367862.0,55
367880.0,54
367908.0,53
367925.0,52
367941.0,51
367966.0,50
368000.0,49
368033.0,48
368087.0,47
368158.0,46
368237.0,45
368350.0,44
368375.0,43
368391.0,42
368416.0,41
368441.0,40
368525.0,39
377556.0,38
377697.0,43
377720.0,45
377737.0,46
377753.0,47
377762.0,48
377778.0,49
377786.0,50
377795.0,51
377803.0,52
377811.0,53
377820.0,54
377828.0,55
377837.0,56
377853.0,57
377878.0,58
377903.0,59
377920.0,60
377945.0,61
377970.0,62
378028.0,63
393720.0,67
393827.0,62
393836.0,61
393842.0,60
393851.0,58
393860.0,57
393869.0,55
393876.0,53
393885.0,51
393893.0,48
393901.0,46
393909.0,43
393918.0,41
393927.0,39
393935.0,38
393943.0,37
393952.0,36
393960.0,35
393976.0,34
393993.0,33
394009.0,32
394018.0,31
394035.0,30
394043.0,29
394059.0,28
394068.0,27
394086.0,26
394118.0,25
394147.0,24
394165.0,23
394185.0,22
394193.0,21
394210.0,20
394218.0,19
394226.0,18
394235.0,17
394243.0,16
394251.0,15
394260.0,14
394268.0,13
394279.0,12
394285.0,11
394293.0,10
394302.0,8
394310.0,7
394318.0,6
394326.0,5
394335.0,4
394343.0,3
394356.0,2
394368.0,1
394384.0,0
394402.0,-1
394418.0,-2
394435.0,-3
394452.0,-4
394476.0,-5
394501.0,-6
394518.0,-7
394543.0,-8
394560.0,-9
394585.0,-10
394623.0,-11
394706.0,-12
394764.0,-13
394835.0,-14
394935.0,-15
395042.0,-16
395066.0,-17
395093.0,-18
400011.0,-12
400025.0,-10
400035.0,-4
400045.0,0
400054.0,3
400062.0,6
400070.0,9
400078.0,11
400087.0,13
400095.0,14
400103.0,15
400112.0,16
400120.0,17
400128.0,18
400162.0,19
400220.0,20
400346.0,19
400379.0,18
400412.0,17
400429.0,16
400454.0,15
400470.0,14
400479.0,13
400495.0,12
400504.0,11
400512.0,10
400520.0,9
400528.0,8
400537.0,7
400546.0,6
400562.0,5
400570.0,4
400578.0,3
400595.0,2
400612.0,1
400637.0,0
400678.0,-1
400787.0,-2
423497.0,1
423614.0,5
423627.0,6
423632.0,7
423642.0,9
423648.0,11
423656.0,12
423664.0,14
423673.0,15
423681.0,16
423689.0,17
423698.0,18
423706.0,19
423723.0,20
423731.0,21
423747.0,22
423782.0,23
463545.0,30
464698.0,22
464799.0,28
464819.0,30
464828.0,31
464836.0,32
464846.0,33
464853.0,34
464864.0,35
464874.0,36
464886.0,38
464905.0,39
464912.0,40
464936.0,41
464946.0,42
464986.0,43
465028.0,44
465065.0,45
465124.0,46
465189.0,47
465253.0,46
465379.0,47
465461.0,48
465520.0,49
465561.0,50
465603.0,51
465645.0,52
465699.0,53
465778.0,54
476506.0,51
476650.0,46
476659.0,45
476667.0,43
476675.0,42
476686.0,40
476692.0,39
476700.0,38
476708.0,37
476716.0,35
476725.0,34
476733.0,33
476742.0,32
476759.0,31
476767.0,30
476782.0,29
476808.0,28
476825.0,27
476842.0,26
476850.0,25
476867.0,24
476909.0,23
476958.0,22
476975.0,21
476992.0,20
477008.0,19
477025.0,18
477050.0,17
477067.0,16
477092.0,15
477118.0,14
477142.0,13
477167.0,12
477184.0,11
477217.0,10
477267.0,9
477314.0,8
477426.0,7
488401.0,9
488478.0,15
488491.0,16
488500.0,18
488508.0,20
488517.0,23
488525.0,26
488533.0,30
488541.0,34
488549.0,39
488558.0,43
488566.0,46
488574.0,48
488583.0,50
488591.0,52
488599.0,53
488608.0,54
488616.0,55
488624.0,56
488633.0,57
488641.0,58
488649.0,59
488658.0,60
488666.0,61
488675.0,62
488683.0,63
488691.0,64
488700.0,65
488708.0,66
488725.0,67
488741.0,68
488767.0,69
488808.0,70
488842.0,71
488891.0,72
505692.0,68
505867.0,63
505884.0,62
505901.0,61
505909.0,60
505928.0,59
505942.0,58
505959.0,57
505976.0,56
505992.0,55
506009.0,54
506017.0,53
506034.0,52
506042.0,51
506051.0,50
506059.0,49
506068.0,48
506084.0,47
506093.0,46
506101.0,45
506117.0,44
506134.0,43
506143.0,42
506151.0,41
506159.0,40
506167.0,39
506176.0,38
506184.0,37
506193.0,36
506201.0,35
506210.0,34
506226.0,33
506259.0,32
506284.0,31
506293.0,30
506310.0,29
506318.0,28
506334.0,27
506351.0,26
506376.0,25
506435.0,24
506518.0,23
506577.0,22
506610.0,21
506652.0,20
506710.0,19
506756.0,18
506790.0,17
506823.0,16
506865.0,15
506919.0,14
506965.0,13
507036.0,12
507116.0,11
507245.0,10
507417.0,9
507512.0,8
518463.0,7
518613.0,12
518622.0,13
518630.0,14
518647.0,15
518663.0,16
518672.0,17
518691.0,18
518697.0,19
518709.0,20
518713.0,21
518722.0,22
518730.0,23
518738.0,24
518747.0,25
518755.0,26
518763.0,27
518772.0,28
518780.0,29
518788.0,30
518797.0,31
518805.0,32
518813.0,33
518822.0,34
518830.0,35
518838.0,36
518847.0,37
518855.0,39
518869.0,40
518872.0,41
518880.0,42
518888.0,44
518897.0,45
518905.0,46
518914.0,47
518930.0,48
518955.0,49
518972.0,50
518989.0,51
519006.0,52
519014.0,53
519030.0,54
519047.0,55
519064.0,56
519089.0,57
519131.0,58
519156.0,59
519164.0,60
519182.0,61
519202.0,62
519216.0,63
519232.0,64
519250.0,65
519265.0,66
519289.0,67
519323.0,68
519368.0,69
519410.0,70
519457.0,71
519481.0,72
526790.0,74
526860.0,68
526869.0,67
526878.0,66
526885.0,65
526894.0,63
526903.0,62
526911.0,61
526920.0,60
526928.0,59
526936.0,58
526944.0,57
526953.0,55
526963.0,54
526969.0,53
526978.0,52
526986.0,51
526994.0,50
527002.0,48
527011.0,47
527019.0,45
527027.0,44
527036.0,43
527045.0,42
527052.0,41
527061.0,40
527069.0,38
527077.0,37
527086.0,36
527094.0,35
527102.0,33
527111.0,32
527121.0,30
527127.0,29
527136.0,28
527144.0,26
527161.0,25
527169.0,24
527178.0,23
527203.0,22
527220.0,21
527253.0,20
527278.0,19
527303.0,18
527349.0,17
527407.0,16
527533.0,15
527608.0,14
527649.0,13
527704.0,12
527749.0,11
527804.0,10
527837.0,9
527879.0,8
527921.0,7
527954.0,6
527987.0,5
528042.0,4
528129.0,3
532244.0,31
532404.0,37
532410.0,38
532420.0,40
532428.0,42
532437.0,44
532445.0,46
532453.0,48
532463.0,49
532470.0,51
532478.0,53
532487.0,54
532495.0,56
532503.0,57
532512.0,58
532520.0,59
532528.0,60
532537.0,61
532545.0,62
532554.0,63
532562.0,64
532570.0,65
532579.0,66
532587.0,67
532595.0,68
532604.0,69
532612.0,70
532620.0,71
532629.0,73
532637.0,74
532645.0,76
532654.0,77
532662.0,78
532670.0,80
532679.0,81
532687.0,82
532695.0,83
532712.0,84
532721.0,85
532729.0,86
532737.0,87
532754.0,88
532762.0,89
532779.0,90
532796.0,91
532812.0,92
532854.0,93
532896.0,94
532946.0,95
533038.0,96
533109.0,97
582518.0,51
582567.0,45
582575.0,43
582588.0,38
582600.0,36
582608.0,34
582616.0,33
582624.0,32
582633.0,30
582641.0,29
582649.0,28
582666.0,27
582674.0,26
582691.0,25
582708.0,24
582750.0,23
582775.0,22
582800.0,21
582817.0,20
582833.0,19
582850.0,18
582875.0,17
582946.0,16
583201.0,15
583209.0,14
583217.0,13
583234.0,12
583243.0,11
583276.0,10
583334.0,9
583368.0,8
583451.0,7
584343.0,8
584787.0,9
584929.0,10
587719.0,29
587834.0,23
587842.0,22
587852.0,21
587867.0,20
587884.0,19
587921.0,18
587984.0,17
588063.0,16
588226.0,15
588305.0,14
588381.0,13
588497.0,12
588626.0,11
588835.0,10
588976.0,9
589039.0,8
589097.0,7
589131.0,6
589155.0,5
589180.0,4
589206.0,3
589231.0,2
589248.0,1
589280.0,0
589307.0,-1
589343.0,-2
589393.0,-3
589456.0,-4
589577.0,-5
589836.0,-6
589915.0,-7
589986.0,-8
590066.0,-9
590286.0,-10
590391.0,-11
590478.0,-12
590621.0,-13
590929.0,-12
625402.0,-6
625532.0,-1
625540.0,1
625548.0,3
625556.0,6
625565.0,8
625573.0,11
625582.0,13
625590.0,15
625598.0,17
625606.0,19
625615.0,20
625623.0,22
625631.0,23
625640.0,24
625648.0,25
625656.0,26
625665.0,27
625681.0,28
625698.0,29
625740.0,30
626107.0,29
632669.0,20
632782.0,15
632790.0,14
632800.0,12
632808.0,11
632815.0,10
632823.0,8
632832.0,7
632841.0,6
632850.0,4
632857.0,3
632866.0,2
632874.0,1
632899.0,0
667719.0,-10
667906.0,-15
667914.0,-16
667930.0,-18
667939.0,-19
667947.0,-20
667963.0,-23
667973.0,-24
667980.0,-25
667989.0,-26
667997.0,-27
668015.0,-28
668022.0,-29
668038.0,-30
668055.0,-31
668097.0,-32
677249.0,-24
677386.0,-19
677396.0,-18
677411.0,-17
677420.0,-16
677431.0,-15
677445.0,-14
677453.0,-13
677461.0,-12
677478.0,-11
677486.0,-10
677495.0,-9
677503.0,-8
677513.0,-7
677520.0,-6
677528.0,-5
677536.0,-4
677545.0,-2
677553.0,-1
677570.0,0
677578.0,1
677620.0,2
677664.0,3
677680.0,4
677697.0,5
677712.0,6
677729.0,7
677770.0,8
677808.0,9
677832.0,10
677850.0,11
677867.0,12
677874.0,13
677891.0,14
677908.0,15
677941.0,16
677987.0,17
678021.0,18
678068.0,19
678116.0,20
678158.0,21
678200.0,22
678254.0,23
678296.0,24
678333.0,25
678342.0,24
678350.0,25
678360.0,24
678368.0,25
678426.0,26
678488.0,27
678514.0,28
678538.0,29
678572.0,30
678613.0,31
678647.0,32
678680.0,33
678714.0,34
678755.0,35
678785.0,36
678826.0,37
678835.0,38
678851.0,39
678860.0,40
678892.0,41
678976.0,42
679018.0,43
679219.0,44
679448.0,45
679556.0,46
716561.0,42
716661.0,37
716670.0,35
716684.0,32
716695.0,31
716705.0,29
716713.0,28
716721.0,27
716728.0,26
716737.0,25
716753.0,24
716770.0,23
716812.0,22
716945.0,23
717016.0,24
717070.0,25
717166.0,26
717216.0,27
717257.0,28
717282.0,29
717316.0,30
717366.0,31
717433.0,32
717529.0,33
717633.0,34
725394.0,31
725505.0,35
725527.0,37
725541.0,41
725550.0,43
725558.0,45
725566.0,47
725575.0,48
725586.0,50
725591.0,52
725600.0,53
725608.0,54
725616.0,56
725624.0,57
725633.0,58
725641.0,59
725650.0,60
725658.0,61
725666.0,62
725683.0,63
725691.0,64
725708.0,65
725741.0,66
